Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Conditions
"Hue, Viet Nam",12/7/2020 7:00,19,19,19,0,0,9.1,247,7.2,94.3,98.49,Overcast
"Hue, Viet Nam",12/7/2020 8:00,19,19,19,0,0,9.2,249,4,89.3,99.89,Overcast
"Hue, Viet Nam",12/7/2020 9:00,19,19,19,0,0,9.3,252,4,89.3,99.89,Overcast
"Hue, Viet Nam",12/7/2020 10:00,19.8,19.8,19.8,0,0,6.2,290,7.2,94.5,95.52,Overcast
"Hue, Viet Nam",12/7/2020 11:00,20.1,20.1,20.1,0,0,12.8,281,2.1,89.1,93.88,Overcast
"Hue, Viet Nam",12/7/2020 12:00,20.1,20.1,20.1,0,0,13,272,3.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/7/2020 13:00,20,20,20,0,5.8,11.3,283,6.2,93.7,97.34,"Rain, Overcast"
"Hue, Viet Nam",12/7/2020 14:00,21.1,21.1,21.1,0,0,14.8,291,8,89.1,93.53,Overcast
"Hue, Viet Nam",12/7/2020 15:00,21.1,21.1,21.1,0,0,13,291,10,88.4,93.53,Overcast
"Hue, Viet Nam",12/7/2020 16:00,20.7,20.7,20.7,0,0,10.8,285,15.2,94.3,90.98,Overcast
"Hue, Viet Nam",12/7/2020 17:00,20.1,20.1,20.1,0,0,11.2,292,10,89.1,93.58,Overcast
"Hue, Viet Nam",12/7/2020 18:00,20.1,20.1,20.1,0,0,11.1,282,7,89.1,93.68,Overcast
"Hue, Viet Nam",12/7/2020 19:00,19.9,19.9,19.9,0,0,8,278,8.6,94.3,95.12,Overcast
"Hue, Viet Nam",12/7/2020 20:00,20.1,20.1,20.1,0,0,7.6,262,7,89.1,93.68,Overcast
"Hue, Viet Nam",12/7/2020 21:00,20.1,20.1,20.1,0,0,5.4,281,7,89.1,93.68,Overcast
"Hue, Viet Nam",12/7/2020 22:00,19.8,19.8,19.8,0,0,4.5,317,8.6,94.3,95.83,Overcast
"Hue, Viet Nam",12/7/2020 23:00,20,20,20,0,0,7.5,241,7,89.1,93.98,Overcast
"Hue, Viet Nam",12/8/2020 0:00,20,20,20,0,0,7.5,252,7,89.1,93.98,Overcast
"Hue, Viet Nam",12/8/2020 1:00,19.7,19.7,19.7,0,0,3.6,300,9.9,99.6,96.66,Overcast
"Hue, Viet Nam",12/8/2020 2:00,20,20,20,0,0,5.4,271,7,89.1,93.98,Overcast
"Hue, Viet Nam",12/8/2020 3:00,20,20,20,0,0,3.7,232,5,89.1,94.07,Overcast
"Hue, Viet Nam",12/8/2020 4:00,19.7,19.7,19.7,0,0,3.6,211,7.6,94.3,96.14,Overcast
"Hue, Viet Nam",12/8/2020 5:00,20,20,20,0,0,3.5,193,5,89.1,93.98,Overcast
"Hue, Viet Nam",12/8/2020 6:00,20,20,20,0,0,3.6,231,5,89.1,93.98,Overcast
"Hue, Viet Nam",12/8/2020 7:00,19.9,19.9,19.9,0,8,7.5,232,6.2,94.3,99.25,"Rain, Overcast"
"Hue, Viet Nam",12/8/2020 8:00,20,20,20,0,0,3.6,270,6,89.1,99.79,Overcast
"Hue, Viet Nam",12/8/2020 9:00,21,21,21,0,0,7.5,300,3.1,89.1,93.82,Overcast
"Hue, Viet Nam",12/8/2020 10:00,20.8,20.8,20.8,0,0,8.3,307,6.6,94.3,94.63,Overcast
"Hue, Viet Nam",12/8/2020 11:00,21.1,21.1,21.1,0,0,11.2,281,5,89.1,93.73,Overcast
"Hue, Viet Nam",12/8/2020 12:00,21.1,21.1,21.1,0,0,11.3,301,3.1,89.1,93.73,Overcast
"Hue, Viet Nam",12/8/2020 13:00,19.9,19.9,19.9,0,10,5.7,293,5.7,94.3,98.08,"Rain, Overcast"
"Hue, Viet Nam",12/8/2020 14:00,21,21,21,0,0,5.5,232,4.1,89.1,93.82,Overcast
"Hue, Viet Nam",12/8/2020 15:00,20.1,20.1,20.1,0,0,7.6,98,4,89.1,93.68,Overcast
"Hue, Viet Nam",12/8/2020 16:00,20.6,20.6,20.6,0,0,4.6,279,12.4,94.3,94.84,Overcast
"Hue, Viet Nam",12/8/2020 17:00,21,21,21,0,0,9.4,262,4,89.1,93.73,Overcast
"Hue, Viet Nam",12/8/2020 18:00,20.1,20.1,20.1,0,0,7.6,261,4,89.1,93.68,Overcast
"Hue, Viet Nam",12/8/2020 19:00,19.9,19.9,19.9,0,3,9.3,262,12.4,94.3,94.29,"Rain, Overcast"
"Hue, Viet Nam",12/8/2020 20:00,20,20,20,0,0,7.5,241,4,89.1,93.68,Overcast
"Hue, Viet Nam",12/8/2020 21:00,20,20,20,0,0,7.5,232,4,89.1,93.68,Overcast
"Hue, Viet Nam",12/8/2020 22:00,19.7,19.7,19.7,0,0,9.2,252,7.2,94.3,94.69,Overcast
"Hue, Viet Nam",12/8/2020 23:00,20,20,20,0,0,7.5,252,5,89.1,93.88,Overcast
"Hue, Viet Nam",12/9/2020 0:00,19,19,19,0,0,7.6,233,5,89.1,99.79,Overcast
"Hue, Viet Nam",12/9/2020 1:00,19,19,19,0,0.4,5.4,246,7.6,94.3,94.77,"Rain, Overcast"
"Hue, Viet Nam",12/9/2020 2:00,19,19,19,0,0,9.3,251,4,89.1,93.83,Overcast
"Hue, Viet Nam",12/9/2020 3:00,19,19,19,0,0,9.2,252,4,89.1,93.83,Overcast
"Hue, Viet Nam",12/9/2020 4:00,19,19,19,0,0,7.4,220,7.6,94.3,93.83,Overcast
"Hue, Viet Nam",12/9/2020 5:00,19,19,19,0,0,9.2,223,5,89.1,93.83,Overcast
"Hue, Viet Nam",12/9/2020 6:00,19,19,19,0,0,9.2,230,6,89.1,93.83,Overcast
"Hue, Viet Nam",12/9/2020 7:00,18.9,18.9,18.9,0,0,9.1,227,7.2,94.3,93.83,Overcast
"Hue, Viet Nam",12/9/2020 8:00,19,19,19,0,0,9.2,250,4,89.1,93.83,Overcast
"Hue, Viet Nam",12/9/2020 9:00,19,19,19,0,0,11,252,4,89.1,93.93,Overcast
"Hue, Viet Nam",12/9/2020 10:00,19.1,19.1,19.1,0,0,7.4,239,7.6,94.3,93.93,Overcast
"Hue, Viet Nam",12/9/2020 11:00,20,20,20,0,0,14.6,250,5,89.1,88.27,Overcast
"Hue, Viet Nam",12/9/2020 12:00,20.1,20.1,20.1,0,0,14.6,240,5,89.1,93.68,Overcast
"Hue, Viet Nam",12/9/2020 13:00,20.1,20.1,20.1,0,0.1,7.1,257,13.4,94.3,92.16,"Rain, Overcast"
"Hue, Viet Nam",12/9/2020 14:00,20.1,20.1,20.1,0,0,11.1,251,6,89.1,93.48,Overcast
"Hue, Viet Nam",12/9/2020 15:00,20.1,20.1,20.1,0,0,7.7,271,6,88.4,93.58,Overcast
"Hue, Viet Nam",12/9/2020 16:00,19.8,19.8,19.8,0,0,6.3,278,7.2,94.3,94.29,Overcast
"Hue, Viet Nam",12/9/2020 17:00,20.1,20.1,20.1,0,0,12.8,262,4.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/9/2020 18:00,20,20,20,0,0,11.1,261,5.1,89.1,93.78,Overcast
"Hue, Viet Nam",12/9/2020 19:00,19.8,19.8,19.8,0,0,5.5,241,13.4,94.3,93.67,Overcast
"Hue, Viet Nam",12/9/2020 20:00,19.1,19.1,19.1,0,0,5.4,251,4.1,89.1,99.58,Overcast
"Hue, Viet Nam",12/9/2020 21:00,19.1,19.1,19.1,0,0,7.6,251,5.1,89.1,99.58,Overcast
"Hue, Viet Nam",12/9/2020 22:00,19.2,19.2,19.2,0,0,5.5,216,8.1,94.3,97.96,Overcast
"Hue, Viet Nam",12/9/2020 23:00,19.1,19.1,19.1,0,0,9.3,232,7,89.1,99.58,Overcast
"Hue, Viet Nam",12/10/2020 0:00,20,20,20,0,0,7.5,202,7,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 1:00,19.7,19.7,19.7,0,0.2,3.6,233,8.6,94.3,95.21,"Rain, Overcast"
"Hue, Viet Nam",12/10/2020 2:00,20,20,20,0,0,5.4,242,7,89.1,93.78,Overcast
"Hue, Viet Nam",12/10/2020 3:00,20,20,20,0,0,5.4,241,7,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 4:00,19.7,19.7,19.7,0,0,9,308,7.7,94.3,91.92,Overcast
"Hue, Viet Nam",12/10/2020 5:00,19,19,19,0,0,9.3,280,4.1,89.1,99.79,Overcast
"Hue, Viet Nam",12/10/2020 6:00,19,19,19,0,0,9.3,251,3.1,89.1,99.79,Overcast
"Hue, Viet Nam",12/10/2020 7:00,19,19,19,0,0,7.4,250,6.7,94.3,98.49,Overcast
"Hue, Viet Nam",12/10/2020 8:00,20,20,20,0,0,7.5,240,4.1,89.1,93.88,Overcast
"Hue, Viet Nam",12/10/2020 9:00,20.1,20.1,20.1,0,0,9.2,262,3.1,89.1,93.78,Overcast
"Hue, Viet Nam",12/10/2020 10:00,20.1,20.1,20.1,0,0,7,307,6.7,94.3,98.72,Overcast
"Hue, Viet Nam",12/10/2020 11:00,20.1,20.1,20.1,0,0,16.3,280,3,89.1,99.79,Overcast
"Hue, Viet Nam",12/10/2020 12:00,20.1,20.1,20.1,0,0,16.4,291,2.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/10/2020 13:00,20.1,20.1,20.1,0,2.8,8.7,307,6.3,94.3,97.76,"Rain, Overcast"
"Hue, Viet Nam",12/10/2020 14:00,20.1,20.1,20.1,0,0,14.6,291,2.1,89.1,99.58,Overcast
"Hue, Viet Nam",12/10/2020 15:00,20.1,20.1,20.1,0,0,11.1,281,2.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 16:00,20.1,20.1,20.1,0,0,9.4,263,12,94.3,93.47,Overcast
"Hue, Viet Nam",12/10/2020 17:00,20.1,20.1,20.1,0,0,5.5,262,3.1,89.1,93.78,Overcast
"Hue, Viet Nam",12/10/2020 18:00,20.1,20.1,20.1,0,0,7.6,251,4.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 19:00,19.9,19.9,19.9,0,0,5.4,224,13.8,94.3,94.6,Overcast
"Hue, Viet Nam",12/10/2020 20:00,20.1,20.1,20.1,0,0,7.5,252,5.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 21:00,20.1,20.1,20.1,0,0,7.6,242,5.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/10/2020 22:00,19.8,19.8,19.8,0,0,4.5,220,13.4,94.3,95.22,Overcast
"Hue, Viet Nam",12/10/2020 23:00,20,20,20,0,0,7.6,232,7,89.1,93.78,Overcast
"Hue, Viet Nam",12/11/2020 0:00,20,20,20,0,0,5.3,251,7,89.1,93.78,Overcast
"Hue, Viet Nam",12/11/2020 1:00,20,20,20,0,0.1,3.5,235,7.7,94.3,98.4,"Rain, Overcast"
"Hue, Viet Nam",12/11/2020 2:00,20,20,20,0,0,5.3,262,4.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/11/2020 3:00,20,20,20,0,0,7.4,242,3.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/11/2020 4:00,20,20,20,0,0,5.3,252,7.2,94.3,98.5,Overcast
"Hue, Viet Nam",12/11/2020 5:00,20,20,20,0,0,7.5,252,3.1,89.1,99.79,Overcast
"Hue, Viet Nam",12/11/2020 6:00,20,20,20,0,0,9.2,251,3.1,89.1,99.9,Overcast
"Hue, Viet Nam",12/11/2020 7:00,20.7,20.7,20.7,0,0,5.4,272,6.3,94.3,96.38,Overcast
"Hue, Viet Nam",12/11/2020 8:00,21.1,21.1,21.1,0,0,9.2,272,3.1,89.1,93.73,Overcast
"Hue, Viet Nam",12/11/2020 9:00,21.1,21.1,21.1,0,0,11,250,4.1,89.1,93.73,Overcast
"Hue, Viet Nam",12/11/2020 10:00,21.1,21.1,21.1,0,0,9.7,277,6.8,94.3,97.89,Overcast
"Hue, Viet Nam",12/11/2020 11:00,22.1,22.1,22.1,0,0,14.5,270,4.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/11/2020 12:00,22.1,22.1,22.1,0,0,18.1,272,5.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/11/2020 13:00,22.1,22.1,22.1,0,2.9,8,277,12,94.3,91.78,"Rain, Overcast"
"Hue, Viet Nam",12/11/2020 14:00,22.1,22.1,22.1,0,0,11.1,252,4.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/11/2020 15:00,22.1,22.1,22.1,0,0,11.1,281,4.1,89.1,93.68,Overcast
"Hue, Viet Nam",12/11/2020 16:00,21.5,21.5,21.5,0,0,5.6,293,12,94.3,94.98,Overcast
"Hue, Viet Nam",12/11/2020 17:00,21.1,21.1,21.1,0,0,7.5,252,2.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/11/2020 18:00,21.1,21.1,21.1,0,0,7.6,262,4.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/11/2020 19:00,21.1,21.1,21.1,0,0,5.5,263,12.5,94.3,97.15,Overcast
"Hue, Viet Nam",12/11/2020 20:00,21.1,21.1,21.1,0,0,5.4,223,4.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/11/2020 21:00,21,21,21,0,0,3.6,220,4.1,89.1,99.79,Overcast
"Hue, Viet Nam",12/11/2020 22:00,21,21,21,0,0,3.7,205,7.2,94.3,98.51,Overcast
"Hue, Viet Nam",12/11/2020 23:00,21.1,21.1,21.1,0,0,3.6,212,5.1,89.1,99.69,Overcast
"Hue, Viet Nam",12/12/2020 0:00,21,21,21,0,0,1.8,203,5.1,89.1,99.79,Overcast
"Hue, Viet Nam",12/12/2020 1:00,21.2,21.2,21.2,0,0.2,0,0,10,100,98.17,"Rain, Overcast"
"Hue, Viet Nam",12/12/2020 2:00,21.1,21.1,21.1,0,0,3.6,300,4,90,100,Overcast
"Hue, Viet Nam",12/12/2020 3:00,21.1,21.1,21.1,0,0,5.4,260,4,90,100,Overcast
"Hue, Viet Nam",12/12/2020 4:00,20.9,20.9,20.9,0,0,3.6,328,6.8,94.3,99.36,Overcast
"Hue, Viet Nam",12/12/2020 5:00,21,21,21,0,0,3.6,290,3.1,89.1,100,Overcast
"Hue, Viet Nam",12/12/2020 6:00,21,21,21,0,0,5.3,301,3,89.1,99.9,Overcast
"Hue, Viet Nam",12/12/2020 7:00,20.9,20.9,20.9,0,0,7.3,273,5.8,94.3,98.4,Overcast
"Hue, Viet Nam",12/12/2020 8:00,21,21,21,0,0,5.4,251,3,89.1,99.9,Overcast
"Hue, Viet Nam",12/12/2020 9:00,22.1,22.1,22.1,0,0,3.6,192,3,89.1,99.69,Overcast
"Hue, Viet Nam",12/12/2020 10:00,22.2,22.2,22.2,0,0,5.4,244,7.2,94.3,99.06,Overcast
"Hue, Viet Nam",12/12/2020 11:00,23.1,23.1,23.1,0,0,7.5,271,7,88.4,93.72,Overcast
"Hue, Viet Nam",12/12/2020 12:00,23.1,23.1,23.1,0,0,11.1,291,6,89.1,93.82,Overcast
"Hue, Viet Nam",12/12/2020 13:00,23,23,23,0,0.8,9,287,7.2,94.3,94.92,"Rain, Overcast"
"Hue, Viet Nam",12/12/2020 14:00,23,23,23,0,0,9.3,302,4,89.1,94.11,Overcast
"Hue, Viet Nam",12/12/2020 15:00,23,23,23,0,0,9.3,300,4,89.1,94.11,Overcast
"Hue, Viet Nam",12/12/2020 16:00,23,23,23,0,0,7.3,326,6.7,94.3,95.01,Overcast
"Hue, Viet Nam",12/12/2020 17:00,23,23,23,0,0,11.1,300,3.1,89.1,94.2,Overcast
"Hue, Viet Nam",12/12/2020 18:00,22,22,22,0,0,11,261,3.1,89.1,99.9,Overcast
"Hue, Viet Nam",12/12/2020 19:00,22.1,22.1,22.1,0,0,6.2,302,6.7,94.3,99.04,Overcast
"Hue, Viet Nam",12/12/2020 20:00,22,22,22,0,0,9.3,281,5,89.1,99.9,Overcast
"Hue, Viet Nam",12/12/2020 21:00,22,22,22,0,0,9.2,271,6,89.1,100,Overcast
"Hue, Viet Nam",12/12/2020 22:00,22,22,22,0,0,7.4,250,7.7,94.3,98.62,Overcast
"Hue, Viet Nam",12/12/2020 23:00,22,22,22,0,0,7.4,262,5,89.1,100,Overcast
"Hue, Viet Nam",12/13/2020 00:00:00,22,22,22,0,0,7.4,281,5,89.1,100,Overcast
"Hue, Viet Nam",12/13/2020 01:00:00,21.9,21.9,21.9,0,0.1,3.6,244,7.6,94.3,99.36,"Rain, Overcast"
"Hue, Viet Nam",12/13/2020 02:00:00,23,23,23,0,0,0,0,6,88,94.1,Overcast
"Hue, Viet Nam",12/13/2020 03:00:00,22,22,22,0,0,5.3,281,5,89.1,94.06,Overcast
"Hue, Viet Nam",12/13/2020 04:00:00,20.8,20.8,20.8,0,0,5.3,349,7.6,94.3,96.17,Overcast
"Hue, Viet Nam",12/13/2020 05:00:00,22,22,22,0,0,5.3,321,4,89.1,94.16,Overcast
"Hue, Viet Nam",12/13/2020 06:00:00,22,22,22,0,0,3.6,260,1,88.4,100,Overcast
"Hue, Viet Nam",12/13/2020 07:00:00,21.8,21.8,21.8,0,0,4.4,322,2,93.7,98.94,Overcast
"Hue, Viet Nam",12/13/2020 08:00:00,22,22,22,0,0,3.5,29,4,88.4,99.9,Overcast
"Hue, Viet Nam",12/13/2020 09:00:00,23.1,23.1,23.1,0,0,5.3,108,6,50.6,88.43,Partially cloudy
"Hue, Viet Nam",12/13/2020 10:00:00,24.1,24.1,24.1,0,0,5.3,30,13.4,71.7,88.61,Partially cloudy
"Hue, Viet Nam",12/13/2020 11:00:00,25,25,25,0,0,7.6,11,10,50.6,83.37,Partially cloudy
"Hue, Viet Nam",12/13/2020 12:00:00,26,26,26,0,0,9.4,51,10,50.6,83.4,Partially cloudy
"Hue, Viet Nam",12/13/2020 13:00:00,26.4,26.4,26.4,0,0,9,64,15.2,66.4,81,Partially cloudy
"Hue, Viet Nam",12/13/2020 14:00:00,27,27,27,29.6,0,12.8,140,10,50.6,78.86,Partially cloudy
"Hue, Viet Nam",12/13/2020 15:00:00,27,27,27,29.6,0,18,79,9.9,50.6,79.02,Partially cloudy
"Hue, Viet Nam",12/13/2020 16:00:00,26,26,26,0,0,8.9,58,15.2,71.7,83.73,Partially cloudy
"Hue, Viet Nam",12/13/2020 17:00:00,25,25,25,0,0,12.8,71,9.9,50.6,88.77,Partially cloudy
"Hue, Viet Nam",12/13/2020 18:00:00,25,25,25,0,0,11,72,9.9,89.1,88.77,Overcast
"Hue, Viet Nam",12/13/2020 19:00:00,24.7,24.7,24.7,0,0,10.8,86,15.2,89.1,90.46,Overcast
"Hue, Viet Nam",12/13/2020 20:00:00,25,25,25,0,0,9.3,102,9.9,89.1,88.77,Overcast
"Hue, Viet Nam",12/13/2020 21:00:00,24,24,24,0,0,5.4,102,9.9,89.1,94.15,Overcast
"Hue, Viet Nam",12/13/2020 22:00:00,23.4,23.4,23.4,0,0,3.6,44,15.2,71.7,96.25,Partially cloudy
"Hue, Viet Nam",12/13/2020 23:00:00,24,24,24,0,0,1.8,250,6,50,94.15,Partially cloudy
"Hue, Viet Nam",12/14/2020 00:00:00,23,23,23,0,0,3.5,242,6,50.6,99.9,Partially cloudy
"Hue, Viet Nam",12/14/2020 01:00:00,22.9,22.9,22.9,0,0,3.5,164,13.4,71.7,96.23,Partially cloudy
"Hue, Viet Nam",12/14/2020 02:00:00,23,23,23,0,0,3.5,262,5,50.6,94.11,Partially cloudy
"Hue, Viet Nam",12/14/2020 03:00:00,23,23,23,0,0,3.6,230,5,50.6,94.2,Partially cloudy
"Hue, Viet Nam",12/14/2020 04:00:00,22.8,22.8,22.8,0,0,3.5,300,12.4,76.9,98.95,Overcast
"Hue, Viet Nam",12/14/2020 05:00:00,23,23,23,0,0,5.3,272,3.1,50.6,100,Partially cloudy
"Hue, Viet Nam",12/14/2020 06:00:00,23,23,23,0,0,3.5,242,3,50.6,100,Partially cloudy
"Hue, Viet Nam",12/14/2020 07:00:00,23.5,23.5,23.5,0,0,3.5,235,11.9,71.7,96.56,Partially cloudy
"Hue, Viet Nam",12/14/2020 08:00:00,24,24,24,0,0,5.4,281,6,88.4,94.05,Overcast
"Hue, Viet Nam",12/14/2020 09:00:00,25,25,25,0,0,5.5,281,8,88.4,94.1,Overcast
"Hue, Viet Nam",12/14/2020 10:00:00,25.5,25.5,25.5,0,0,3.8,32,12.5,94.3,91.49,Overcast
"Hue, Viet Nam",12/14/2020 11:00:00,25,25,25,0,0,7.6,39,4,89.1,94.19,Overcast
"Hue, Viet Nam",12/14/2020 12:00:00,26,26,26,0,0,9.3,29,8,89.1,88.76,Overcast
"Hue, Viet Nam",12/14/2020 13:00:00,26,26,26,0,0,8.2,46,15.2,89.3,85.08,Overcast
"Hue, Viet Nam",12/14/2020 14:00:00,25,25,25,0,0,18.2,69,6,89.3,94.19,Overcast
"Hue, Viet Nam",12/14/2020 15:00:00,25,25,25,0,0,18.3,70,7.9,89.3,94.19,Overcast
"Hue, Viet Nam",12/14/2020 16:00:00,24.4,24.4,24.4,0,0,11.6,105,14.2,94.5,91.81,Overcast
"Hue, Viet Nam",12/14/2020 17:00:00,24,24,24,0,0,20.4,109,4,89.3,94.15,Overcast
"Hue, Viet Nam",12/14/2020 18:00:00,24,24,24,0,0,7.5,117,4,89.3,94.15,Overcast
"Hue, Viet Nam",12/14/2020 19:00:00,23.6,23.6,23.6,0,1,7.9,346,9,94.5,95.64,"Rain, Overcast"
"Hue, Viet Nam",12/14/2020 20:00:00,24,24,24,0,0,9.3,117,7.9,89.3,88.69,Overcast
"Hue, Viet Nam",12/14/2020 21:00:00,24,24,24,0,0,7.5,339,8,89.3,88.78,Overcast
"Hue, Viet Nam",12/14/2020 22:00:00,23.5,23.5,23.5,0,0,5.3,195,6.7,94.5,93.31,Overcast
"Hue, Viet Nam",12/14/2020 23:00:00,23,23,23,0,0,5.4,272,4,89.3,99.9,Overcast
"Hue, Viet Nam",12/15/2020 00:00:00,23,23,23,0,0,7.6,188,3.1,89.1,99.9,Overcast
"Hue, Viet Nam",12/15/2020 01:00:00,23.3,23.3,23.3,0,8,11,80,8.1,94.3,98.95,"Rain, Overcast"
"Hue, Viet Nam",12/15/2020 02:00:00,24,24,24,0,0,16.5,80,8,89.1,94.05,Overcast
"Hue, Viet Nam",12/15/2020 03:00:00,24,24,24,0,0,20.4,60,8,89.1,94.05,Overcast
"Hue, Viet Nam",12/15/2020 04:00:00,24.1,24.1,24.1,0,0,15.2,81,9,94.3,92.57,Overcast
"Hue, Viet Nam",12/15/2020 05:00:00,24,24,24,0,0,16.4,70,8,89.1,94.05,Overcast
"Hue, Viet Nam",12/15/2020 06:00:00,24,24,24,0,0,16.4,80,8,89.1,94.05,Overcast
"Hue, Viet Nam",12/15/2020 07:00:00,24.6,24.6,24.6,0,0,9.8,100,14.3,94.3,88.65,Overcast
"Hue, Viet Nam",12/15/2020 08:00:00,25,25,25,0,0,16.4,80,9.9,89.1,88.59,Overcast
"Hue, Viet Nam",12/15/2020 09:00:00,26,26,26,0,0,18.2,90,9.9,89.1,83.48,Overcast
"Hue, Viet Nam",12/15/2020 10:00:00,26.6,26.6,26.6,0,0,16.1,90,15.2,71.7,78.73,Partially cloudy
"Hue, Viet Nam",12/15/2020 11:00:00,28,28,28,30.6,0,25.6,80,10,50.6,70.06,Partially cloudy
"Hue, Viet Nam",12/15/2020 12:00:00,28,28,28,30.6,0,23.9,90,10,50.6,70.06,Partially cloudy
"Hue, Viet Nam",12/15/2020 13:00:00,26.8,26.8,26.8,29.2,0,17.7,81,15.2,71.7,78.67,Partially cloudy
"Hue, Viet Nam",12/15/2020 14:00:00,27,27,27,29.6,0,23.9,51,10,50,78.7,Partially cloudy
"Hue, Viet Nam",12/15/2020 15:00:00,27,27,27,29.2,0,23.9,60,10,88.4,74.14,Overcast
"Hue, Viet Nam",12/15/2020 16:00:00,25.8,25.8,25.8,0,0,18,81,15.2,88.4,79.12,Overcast
"Hue, Viet Nam",12/15/2020 17:00:00,25,25,25,0,0,18.2,51,10,88,83.45,Overcast
"Hue, Viet Nam",12/15/2020 18:00:00,25,25,25,0,0,20.3,80,10,88.4,83.45,Overcast
"Hue, Viet Nam",12/15/2020 19:00:00,23.9,23.9,23.9,0,1,13.3,76,6.8,93.7,89.93,"Rain, Overcast"
"Hue, Viet Nam",12/15/2020 20:00:00,24,24,24,0,0,20.4,70,10,88.4,88.51,Overcast
"Hue, Viet Nam",12/15/2020 21:00:00,24,24,24,0,0,18.2,70,9.9,89.1,88.6,Overcast
"Hue, Viet Nam",12/15/2020 22:00:00,24,24,24,0,0,11.5,80,9.9,89.1,88.79,Overcast
"Hue, Viet Nam",12/15/2020 23:00:00,24,24,24,0,0,14.7,51,9.9,89.1,88.6,Overcast
"Hue, Viet Nam",12/16/2020 00:00:00,24,24,24,0,0,16.3,50,9.9,89.1,88.6,Overcast
"Hue, Viet Nam",12/16/2020 01:00:00,23.8,23.8,23.8,0,0.2,12.4,35,9.9,89.1,88.58,"Rain, Overcast"
"Hue, Viet Nam",12/16/2020 02:00:00,24,24,24,0,0,9.4,60,6,88,88.6,Overcast
"Hue, Viet Nam",12/16/2020 03:00:00,24,24,24,0,0,11.1,30,7,89.1,88.51,Overcast
"Hue, Viet Nam",12/16/2020 04:00:00,20.6,20.6,20.6,0,0,7.1,353,8.6,94.3,95.54,Overcast
"Hue, Viet Nam",12/16/2020 05:00:00,20.1,20.1,20.1,0,0,16.5,292,7,89.1,99.79,Overcast
"Hue, Viet Nam",12/16/2020 06:00:00,20.1,20.1,20.1,0,0,22.1,292,7,89.1,93.88,Overcast
"Hue, Viet Nam",12/16/2020 07:00:00,20,20,20,0,10.8,9.7,277,7.1,94.3,95.42,"Rain, Overcast"
"Hue, Viet Nam",12/16/2020 08:00:00,20.1,20.1,20.1,0,0,18.3,282,7,89.1,99.69,Overcast
"Hue, Viet Nam",12/16/2020 09:00:00,21.1,21.1,21.1,0,0,12.9,282,7,89.1,93.73,Overcast
"Hue, Viet Nam",12/16/2020 10:00:00,20.8,20.8,20.8,0,0,5.6,292,6.6,94.3,96.08,Overcast
"Hue, Viet Nam",12/16/2020 11:00:00,21.1,21.1,21.1,0,0,11.2,302,5,89.1,99.79,Overcast
"Hue, Viet Nam",12/16/2020 12:00:00,22.1,22.1,22.1,0,0,13.1,311,6,89.1,93.87,Overcast
"Hue, Viet Nam",12/16/2020 13:00:00,20.6,20.6,20.6,0,16,4.6,312,3.9,94.3,98.83,"Rain, Overcast"
"Hue, Viet Nam",12/16/2020 14:00:00,21,21,21,0,0,3.8,302,6,89.1,94.02,Overcast
"Hue, Viet Nam",12/16/2020 15:00:00,22,22,22,0,0,20.5,40,3.1,89.1,93.87,Overcast
"Hue, Viet Nam",12/16/2020 16:00:00,21,21,21,0,0,9.8,2,3,94.3,95.98,Overcast
"Hue, Viet Nam",12/16/2020 17:00:00,23,23,23,0,0,20.4,40,6,89.1,88.43,Overcast
"Hue, Viet Nam",12/16/2020 18:00:00,23,23,23,0,0,20.4,49,8,89.1,88.52,Overcast
"Hue, Viet Nam",12/16/2020 19:00:00,21.4,21.4,21.4,0,29,14.7,39,6.8,94.3,93.02,"Rain, Overcast"
"Hue, Viet Nam",12/16/2020 20:00:00,21.1,21.1,21.1,0,0,11.1,30,9.9,89.1,99.69,Overcast
"Hue, Viet Nam",12/16/2020 21:00:00,21,21,21,0,0,7.6,291,9.9,89.1,93.92,Overcast
"Hue, Viet Nam",12/16/2020 22:00:00,19.9,19.9,19.9,0,0,7.5,301,6.8,94.3,98.18,Overcast
"Hue, Viet Nam",12/16/2020 23:00:00,20.1,20.1,20.1,0,0,13,272,9.9,89.1,99.79,Overcast
