,date,time,value,date time
2235,2018-04-04,4,    1 280,2018-04-04 4
2236,2018-04-04,5,    1 280,2018-04-04 5
2237,2018-04-04,6,    1 280,2018-04-04 6
2238,2018-04-04,7,    1 279,2018-04-04 7
2239,2018-04-04,8,    1 280,2018-04-04 8
2240,2018-04-04,9,    1 280,2018-04-04 9
2241,2018-04-04,10,    1 280,2018-04-04 10
2242,2018-04-04,11,    1 280,2018-04-04 11
2243,2018-04-04,12,    1 280,2018-04-04 12
2244,2018-04-04,13,    1 280,2018-04-04 13
2245,2018-04-04,14,    1 280,2018-04-04 14
2246,2018-04-04,15,    1 280,2018-04-04 15
2247,2018-04-04,16,    1 280,2018-04-04 16
2248,2018-04-04,17,    1 280,2018-04-04 17
2249,2018-04-04,18,    1 280,2018-04-04 18
2250,2018-04-04,19,    1 280,2018-04-04 19
2251,2018-04-04,20,    1 280,2018-04-04 20
2252,2018-04-04,21,    1 280,2018-04-04 21
2253,2018-04-04,22,    1 280,2018-04-04 22
2254,2018-04-04,23,    1 280,2018-04-04 23
2255,2018-04-04,24,    1 280,2018-04-04 24
2256,2018-04-05,1,    1 280,2018-04-05 1
2257,2018-04-05,2,    1 280,2018-04-05 2
2258,2018-04-05,3,    1 280,2018-04-05 3
2259,2018-04-05,4,    1 280,2018-04-05 4
2260,2018-04-05,5,    1 280,2018-04-05 5
2261,2018-04-05,6,    1 280,2018-04-05 6
2262,2018-04-05,7,950,2018-04-05 7
2263,2018-04-05,8,    1 280,2018-04-05 8
2264,2018-04-05,9,    1 280,2018-04-05 9
2265,2018-04-05,10,    1 280,2018-04-05 10
2266,2018-04-05,11,    1 280,2018-04-05 11
2267,2018-04-05,12,    1 280,2018-04-05 12
2268,2018-04-05,13,    1 280,2018-04-05 13
2269,2018-04-05,14,    1 280,2018-04-05 14
2270,2018-04-05,15,    1 280,2018-04-05 15
2271,2018-04-05,16,    1 280,2018-04-05 16
2272,2018-04-05,17,    1 280,2018-04-05 17
2273,2018-04-05,18,    1 100,2018-04-05 18
2274,2018-04-05,19,    1 280,2018-04-05 19
2275,2018-04-05,20,    1 270,2018-04-05 20
2276,2018-04-05,21,    1 280,2018-04-05 21
2277,2018-04-05,22,    1 280,2018-04-05 22
2278,2018-04-05,23,    1 280,2018-04-05 23
2279,2018-04-05,24,    1 275,2018-04-05 24
2280,2018-04-06,1,    1 280,2018-04-06 1
2281,2018-04-06,2,916.5,2018-04-06 2
2282,2018-04-06,3,897.3,2018-04-06 3
2283,2018-04-06,4,904.5,2018-04-06 4
2284,2018-04-06,5,897.3,2018-04-06 5
2285,2018-04-06,6,949.5,2018-04-06 6
2286,2018-04-06,7,886,2018-04-06 7
2287,2018-04-06,8,    1 280,2018-04-06 8
2288,2018-04-06,9,    1 280,2018-04-06 9
2289,2018-04-06,10,    1 280,2018-04-06 10
2290,2018-04-06,11,    1 280,2018-04-06 11
2291,2018-04-06,12,    1 280,2018-04-06 12
2292,2018-04-06,13,    1 280,2018-04-06 13
2293,2018-04-06,14,    1 280,2018-04-06 14
2294,2018-04-06,15,    1 280,2018-04-06 15
2295,2018-04-06,16,    1 280,2018-04-06 16
2296,2018-04-06,17,    1 280,2018-04-06 17
2297,2018-04-06,18,    1 280,2018-04-06 18
2298,2018-04-06,19,    1 280,2018-04-06 19
2299,2018-04-06,20,    1 280,2018-04-06 20
2300,2018-04-06,21,    1 280,2018-04-06 21
2301,2018-04-06,22,    1 280,2018-04-06 22
2302,2018-04-06,23,    1 280,2018-04-06 23
2303,2018-04-06,24,    1 280,2018-04-06 24
2304,2018-04-07,1,    1 280,2018-04-07 1
2305,2018-04-07,2,    1 280,2018-04-07 2
2306,2018-04-07,3,    1 280,2018-04-07 3
2307,2018-04-07,4,    1 280,2018-04-07 4
2308,2018-04-07,5,    1 279,2018-04-07 5
2309,2018-04-07,6,    1 279,2018-04-07 6
2310,2018-04-07,7,983,2018-04-07 7
2311,2018-04-07,8,    1 280,2018-04-07 8
2312,2018-04-07,9,    1 280,2018-04-07 9
2313,2018-04-07,10,    1 280,2018-04-07 10
2314,2018-04-07,11,    1 280,2018-04-07 11
2315,2018-04-07,12,    1 280,2018-04-07 12
2316,2018-04-07,13,    1 280,2018-04-07 13
2317,2018-04-07,14,    1 280,2018-04-07 14
2318,2018-04-07,15,    1 280,2018-04-07 15
2319,2018-04-07,16,    1 280,2018-04-07 16
2320,2018-04-07,17,    1 280,2018-04-07 17
2321,2018-04-07,18,    1 000,2018-04-07 18
2322,2018-04-07,19,    1 150,2018-04-07 19
2323,2018-04-07,20,    1 150,2018-04-07 20
2324,2018-04-07,21,    1 280,2018-04-07 21
2325,2018-04-07,22,    1 280,2018-04-07 22
2326,2018-04-07,23,    1 280,2018-04-07 23
2327,2018-04-07,24,    1 280,2018-04-07 24
2328,2018-04-08,1,    1 280,2018-04-08 1
2329,2018-04-08,2,    1 280,2018-04-08 2
2330,2018-04-08,3,983,2018-04-08 3
2331,2018-04-08,4,949.5,2018-04-08 4
2332,2018-04-08,5,983,2018-04-08 5
2333,2018-04-08,6,983,2018-04-08 6
2334,2018-04-08,7,849.5,2018-04-08 7
2335,2018-04-08,8,860,2018-04-08 8
2336,2018-04-08,9,886,2018-04-08 9
2337,2018-04-08,10,923.5,2018-04-08 10
2338,2018-04-08,11,983,2018-04-08 11
2339,2018-04-08,12,914.5,2018-04-08 12
2340,2018-04-08,13,904.5,2018-04-08 13
2341,2018-04-08,14,904.5,2018-04-08 14
2342,2018-04-08,15,914.5,2018-04-08 15
2343,2018-04-08,16,923.5,2018-04-08 16
2344,2018-04-08,17,949.5,2018-04-08 17
2345,2018-04-08,18,914.5,2018-04-08 18
2346,2018-04-08,19,    1 280,2018-04-08 19
2347,2018-04-08,20,    1 270,2018-04-08 20
2348,2018-04-08,21,949.5,2018-04-08 21
2349,2018-04-08,22,949.5,2018-04-08 22
2350,2018-04-08,23,886,2018-04-08 23
2351,2018-04-08,24,886,2018-04-08 24
2352,2018-04-09,1,839.2,2018-04-09 1
2353,2018-04-09,2,849.5,2018-04-09 2
2354,2018-04-09,3,839.2,2018-04-09 3
2355,2018-04-09,4,839.2,2018-04-09 4
2356,2018-04-09,5,849.5,2018-04-09 5
2357,2018-04-09,6,886,2018-04-09 6
2358,2018-04-09,7,886,2018-04-09 7
2359,2018-04-09,8,916.5,2018-04-09 8
2360,2018-04-09,9,    1 280,2018-04-09 9
2361,2018-04-09,10,    1 280,2018-04-09 10
2362,2018-04-09,11,    1 280,2018-04-09 11
2363,2018-04-09,12,    1 280,2018-04-09 12
2364,2018-04-09,13,    1 280,2018-04-09 13
2365,2018-04-09,14,    1 280,2018-04-09 14
2366,2018-04-09,15,    1 280,2018-04-09 15
2367,2018-04-09,16,    1 280,2018-04-09 16
2368,2018-04-09,17,    1 280,2018-04-09 17
2369,2018-04-09,18,    1 280,2018-04-09 18
2370,2018-04-09,19,    1 280,2018-04-09 19
2371,2018-04-09,20,    1 280,2018-04-09 20
2372,2018-04-09,21,    1 280,2018-04-09 21
2373,2018-04-09,22,    1 280,2018-04-09 22
2374,2018-04-09,23,    1 280,2018-04-09 23
2375,2018-04-09,24,    1 280,2018-04-09 24
2376,2018-04-10,1,    1 280,2018-04-10 1
2377,2018-04-10,2,    1 280,2018-04-10 2
2378,2018-04-10,3,    1 280,2018-04-10 3
2379,2018-04-10,4,    1 280,2018-04-10 4
2380,2018-04-10,5,    1 280,2018-04-10 5
2381,2018-04-10,6,    1 280,2018-04-10 6
2382,2018-04-10,7,    1 280,2018-04-10 7
2383,2018-04-10,8,    1 280,2018-04-10 8
2384,2018-04-10,9,    1 280,2018-04-10 9
2385,2018-04-10,10,    1 280,2018-04-10 10
2386,2018-04-10,11,    1 280,2018-04-10 11
2387,2018-04-10,12,    1 280,2018-04-10 12
2388,2018-04-10,13,    1 280,2018-04-10 13
2389,2018-04-10,14,    1 280,2018-04-10 14
2390,2018-04-10,15,    1 280,2018-04-10 15
2391,2018-04-10,16,    1 280,2018-04-10 16
2392,2018-04-10,17,    1 280,2018-04-10 17
2393,2018-04-10,18,    1 280,2018-04-10 18
2394,2018-04-10,19,    1 280,2018-04-10 19
2395,2018-04-10,20,    1 280,2018-04-10 20
2396,2018-04-10,21,    1 280,2018-04-10 21
2397,2018-04-10,22,    1 280,2018-04-10 22
2398,2018-04-10,23,    1 280,2018-04-10 23
2399,2018-04-10,24,    1 280,2018-04-10 24
2400,2018-04-11,1,    1 280,2018-04-11 1
2401,2018-04-11,2,    1 280,2018-04-11 2
2402,2018-04-11,3,    1 280,2018-04-11 3
2403,2018-04-11,4,    1 280,2018-04-11 4
2404,2018-04-11,5,    1 280,2018-04-11 5
2405,2018-04-11,6,    1 280,2018-04-11 6
2406,2018-04-11,7,    1 280,2018-04-11 7
2407,2018-04-11,8,    1 280,2018-04-11 8
2408,2018-04-11,9,    1 280,2018-04-11 9
2409,2018-04-11,10,    1 280,2018-04-11 10
2410,2018-04-11,11,    1 280,2018-04-11 11
2411,2018-04-11,12,    1 280,2018-04-11 12
2412,2018-04-11,13,    1 280,2018-04-11 13
2413,2018-04-11,14,    1 280,2018-04-11 14
2414,2018-04-11,15,    1 280,2018-04-11 15
2415,2018-04-11,16,    1 280,2018-04-11 16
2416,2018-04-11,17,    1 280,2018-04-11 17
2417,2018-04-11,18,    1 280,2018-04-11 18
2418,2018-04-11,19,    1 280,2018-04-11 19
2419,2018-04-11,20,    1 280,2018-04-11 20
2420,2018-04-11,21,    1 280,2018-04-11 21
2421,2018-04-11,22,    1 280,2018-04-11 22
2422,2018-04-11,23,    1 280,2018-04-11 23
2423,2018-04-11,24,    1 280,2018-04-11 24
2424,2018-04-12,1,    1 280,2018-04-12 1
2425,2018-04-12,2,    1 280,2018-04-12 2
2426,2018-04-12,3,    1 280,2018-04-12 3
2427,2018-04-12,4,    1 280,2018-04-12 4
2428,2018-04-12,5,    1 280,2018-04-12 5
2429,2018-04-12,6,    1 280,2018-04-12 6
2430,2018-04-12,7,    1 280,2018-04-12 7
2431,2018-04-12,8,    1 280,2018-04-12 8
2432,2018-04-12,9,    1 280,2018-04-12 9
2433,2018-04-12,10,    1 280,2018-04-12 10
2434,2018-04-12,11,    1 280,2018-04-12 11
2435,2018-04-12,12,    1 280,2018-04-12 12
2436,2018-04-12,13,    1 280,2018-04-12 13
2437,2018-04-12,14,    1 280,2018-04-12 14
2438,2018-04-12,15,    1 280,2018-04-12 15
2439,2018-04-12,16,    1 280,2018-04-12 16
2440,2018-04-12,17,    1 280,2018-04-12 17
2441,2018-04-12,18,    1 280,2018-04-12 18
2442,2018-04-12,19,    1 280,2018-04-12 19
2443,2018-04-12,20,    1 280,2018-04-12 20
2444,2018-04-12,21,    1 280,2018-04-12 21
2445,2018-04-12,22,    1 280,2018-04-12 22
2446,2018-04-12,23,    1 280,2018-04-12 23
2447,2018-04-12,24,    1 280,2018-04-12 24
2448,2018-04-13,1,    1 280,2018-04-13 1
2449,2018-04-13,2,    1 280,2018-04-13 2
2450,2018-04-13,3,    1 280,2018-04-13 3
2451,2018-04-13,4,    1 280,2018-04-13 4
2452,2018-04-13,5,    1 280,2018-04-13 5
2453,2018-04-13,6,    1 280,2018-04-13 6
2454,2018-04-13,7,    1 280,2018-04-13 7
2455,2018-04-13,8,    1 280,2018-04-13 8
2456,2018-04-13,9,    1 280,2018-04-13 9
2457,2018-04-13,10,    1 280,2018-04-13 10
2458,2018-04-13,11,    1 280,2018-04-13 11
2459,2018-04-13,12,    1 200,2018-04-13 12
2460,2018-04-13,13,    1 280,2018-04-13 13
2461,2018-04-13,14,    1 280,2018-04-13 14
2462,2018-04-13,15,    1 280,2018-04-13 15
2463,2018-04-13,16,    1 280,2018-04-13 16
2464,2018-04-13,17,    1 280,2018-04-13 17
2465,2018-04-13,18,    1 280,2018-04-13 18
2466,2018-04-13,19,    1 280,2018-04-13 19
2467,2018-04-13,20,    1 280,2018-04-13 20
2468,2018-04-13,21,    1 280,2018-04-13 21
2469,2018-04-13,22,    1 280,2018-04-13 22
2470,2018-04-13,23,    1 280,2018-04-13 23
2471,2018-04-13,24,    1 280,2018-04-13 24
2472,2018-04-14,1,    1 280,2018-04-14 1
2473,2018-04-14,2,    1 280,2018-04-14 2
2474,2018-04-14,3,    1 280,2018-04-14 3
2475,2018-04-14,4,    1 280,2018-04-14 4
2476,2018-04-14,5,    1 278,2018-04-14 5
2477,2018-04-14,6,    1 020,2018-04-14 6
2478,2018-04-14,7,885,2018-04-14 7
2479,2018-04-14,8,    1 280,2018-04-14 8
2480,2018-04-14,9,    1 280,2018-04-14 9
2481,2018-04-14,10,    1 280,2018-04-14 10
2482,2018-04-14,11,    1 280,2018-04-14 11
2483,2018-04-14,12,    1 280,2018-04-14 12
2484,2018-04-14,13,    1 280,2018-04-14 13
2485,2018-04-14,14,    1 280,2018-04-14 14
2486,2018-04-14,15,    1 280,2018-04-14 15
2487,2018-04-14,16,    1 280,2018-04-14 16
2488,2018-04-14,17,    1 280,2018-04-14 17
2489,2018-04-14,18,    1 280,2018-04-14 18
2490,2018-04-14,19,    1 280,2018-04-14 19
2491,2018-04-14,20,    1 280,2018-04-14 20
2492,2018-04-14,21,    1 280,2018-04-14 21
2493,2018-04-14,22,    1 280,2018-04-14 22
2494,2018-04-14,23,    1 280,2018-04-14 23
2495,2018-04-14,24,    1 280,2018-04-14 24
2496,2018-04-15,1,    1 280,2018-04-15 1
2497,2018-04-15,2,    1 280,2018-04-15 2
2498,2018-04-15,3,    1 280,2018-04-15 3
2499,2018-04-15,4,    1 280,2018-04-15 4
2500,2018-04-15,5,    1 280,2018-04-15 5
2501,2018-04-15,6,839.2,2018-04-15 6
2502,2018-04-15,7,839.2,2018-04-15 7
2503,2018-04-15,8,839.2,2018-04-15 8
2504,2018-04-15,9,    1 277,2018-04-15 9
2505,2018-04-15,10,    1 280,2018-04-15 10
2506,2018-04-15,11,    1 280,2018-04-15 11
2507,2018-04-15,12,    1 279,2018-04-15 12
2508,2018-04-15,13,839.2,2018-04-15 13
2509,2018-04-15,14,839.2,2018-04-15 14
2510,2018-04-15,15,839.2,2018-04-15 15
2511,2018-04-15,16,885,2018-04-15 16
2512,2018-04-15,17,    1 280,2018-04-15 17
2513,2018-04-15,18,    1 280,2018-04-15 18
2514,2018-04-15,19,    1 280,2018-04-15 19
2515,2018-04-15,20,    1 280,2018-04-15 20
2516,2018-04-15,21,    1 280,2018-04-15 21
2517,2018-04-15,22,    1 280,2018-04-15 22
2518,2018-04-15,23,    1 280,2018-04-15 23
2519,2018-04-15,24,839.2,2018-04-15 24
2520,2018-04-16,1,839.2,2018-04-16 1
2521,2018-04-16,2,650,2018-04-16 2
2522,2018-04-16,3,1,2018-04-16 3
2523,2018-04-16,4,300,2018-04-16 4
2524,2018-04-16,5,214,2018-04-16 5
2525,2018-04-16,6,839.2,2018-04-16 6
2526,2018-04-16,7,    1 279,2018-04-16 7
2527,2018-04-16,8,    1 280,2018-04-16 8
2528,2018-04-16,9,    1 280,2018-04-16 9
2529,2018-04-16,10,    1 280,2018-04-16 10
2530,2018-04-16,11,    1 280,2018-04-16 11
2531,2018-04-16,12,    1 280,2018-04-16 12
2532,2018-04-16,13,    1 280,2018-04-16 13
2533,2018-04-16,14,    1 280,2018-04-16 14
2534,2018-04-16,15,    1 280,2018-04-16 15
2535,2018-04-16,16,    1 280,2018-04-16 16
2536,2018-04-16,17,    1 280,2018-04-16 17
2537,2018-04-16,18,    1 200,2018-04-16 18
2538,2018-04-16,19,    1 280,2018-04-16 19
2539,2018-04-16,20,    1 280,2018-04-16 20
2540,2018-04-16,21,    1 280,2018-04-16 21
2541,2018-04-16,22,    1 280,2018-04-16 22
2542,2018-04-16,23,    1 280,2018-04-16 23
2543,2018-04-16,24,    1 280,2018-04-16 24
2544,2018-04-17,1,839.2,2018-04-17 1
2545,2018-04-17,2,839.2,2018-04-17 2
2546,2018-04-17,3,839.2,2018-04-17 3
2547,2018-04-17,4,839.2,2018-04-17 4
2548,2018-04-17,5,839.2,2018-04-17 5
2549,2018-04-17,6,839.2,2018-04-17 6
2550,2018-04-17,7,839.2,2018-04-17 7
2551,2018-04-17,8,    1 280,2018-04-17 8
2552,2018-04-17,9,    1 280,2018-04-17 9
2553,2018-04-17,10,    1 280,2018-04-17 10
2554,2018-04-17,11,    1 280,2018-04-17 11
2555,2018-04-17,12,    1 280,2018-04-17 12
2556,2018-04-17,13,    1 280,2018-04-17 13
2557,2018-04-17,14,    1 280,2018-04-17 14
2558,2018-04-17,15,    1 280,2018-04-17 15
2559,2018-04-17,16,    1 280,2018-04-17 16
2560,2018-04-17,17,    1 280,2018-04-17 17
2561,2018-04-17,18,    1 279,2018-04-17 18
2562,2018-04-17,19,    1 280,2018-04-17 19
2563,2018-04-17,20,    1 280,2018-04-17 20
2564,2018-04-17,21,    1 280,2018-04-17 21
2565,2018-04-17,22,    1 280,2018-04-17 22
2566,2018-04-17,23,    1 280,2018-04-17 23
2567,2018-04-17,24,    1 280,2018-04-17 24
2568,2018-04-18,1,    1 279,2018-04-18 1
2569,2018-04-18,2,    1 279,2018-04-18 2
2570,2018-04-18,3,886,2018-04-18 3
2571,2018-04-18,4,839.2,2018-04-18 4
2572,2018-04-18,5,839.2,2018-04-18 5
2573,2018-04-18,6,886,2018-04-18 6
2574,2018-04-18,7,    1 050,2018-04-18 7
2575,2018-04-18,8,    1 280,2018-04-18 8
2576,2018-04-18,9,    1 280,2018-04-18 9
2577,2018-04-18,10,    1 280,2018-04-18 10
2578,2018-04-18,11,    1 280,2018-04-18 11
2579,2018-04-18,12,    1 280,2018-04-18 12
2580,2018-04-18,13,    1 280,2018-04-18 13
2581,2018-04-18,14,    1 280,2018-04-18 14
2582,2018-04-18,15,    1 280,2018-04-18 15
2583,2018-04-18,16,    1 280,2018-04-18 16
2584,2018-04-18,17,    1 280,2018-04-18 17
2585,2018-04-18,18,    1 280,2018-04-18 18
2586,2018-04-18,19,    1 280,2018-04-18 19
2587,2018-04-18,20,    1 280,2018-04-18 20
2588,2018-04-18,21,    1 280,2018-04-18 21
2589,2018-04-18,22,    1 280,2018-04-18 22
2590,2018-04-18,23,    1 280,2018-04-18 23
2591,2018-04-18,24,    1 280,2018-04-18 24
2592,2018-04-19,1,    1 280,2018-04-19 1
2593,2018-04-19,2,    1 279,2018-04-19 2
2594,2018-04-19,3,    1 279,2018-04-19 3
2595,2018-04-19,4,    1 279,2018-04-19 4
2596,2018-04-19,5,    1 279,2018-04-19 5
2597,2018-04-19,6,    1 279,2018-04-19 6
2598,2018-04-19,7,993.6,2018-04-19 7
2599,2018-04-19,8,    1 280,2018-04-19 8
2600,2018-04-19,9,    1 280,2018-04-19 9
2601,2018-04-19,10,    1 280,2018-04-19 10
2602,2018-04-19,11,    1 280,2018-04-19 11
2603,2018-04-19,12,    1 280,2018-04-19 12
2604,2018-04-19,13,    1 280,2018-04-19 13
2605,2018-04-19,14,    1 280,2018-04-19 14
2606,2018-04-19,15,    1 280,2018-04-19 15
2607,2018-04-19,16,    1 280,2018-04-19 16
2608,2018-04-19,17,    1 280,2018-04-19 17
2609,2018-04-19,18,    1 280,2018-04-19 18
2610,2018-04-19,19,    1 280,2018-04-19 19
2611,2018-04-19,20,    1 280,2018-04-19 20
2612,2018-04-19,21,    1 280,2018-04-19 21
2613,2018-04-19,22,    1 280,2018-04-19 22
2614,2018-04-19,23,    1 280,2018-04-19 23
2615,2018-04-19,24,    1 279,2018-04-19 24
2616,2018-04-20,1,    1 278,2018-04-20 1
2617,2018-04-20,2,993.5,2018-04-20 2
2618,2018-04-20,3,958.9,2018-04-20 3
2619,2018-04-20,4,981,2018-04-20 4
2620,2018-04-20,5,958.9,2018-04-20 5
2621,2018-04-20,6,    1 100,2018-04-20 6
2622,2018-04-20,7,    1 100,2018-04-20 7
2623,2018-04-20,8,    1 280,2018-04-20 8
2624,2018-04-20,9,    1 280,2018-04-20 9
2625,2018-04-20,10,    1 280,2018-04-20 10
2626,2018-04-20,11,    1 280,2018-04-20 11
2627,2018-04-20,12,    1 280,2018-04-20 12
2628,2018-04-20,13,    1 280,2018-04-20 13
2629,2018-04-20,14,    1 280,2018-04-20 14
2630,2018-04-20,15,    1 280,2018-04-20 15
2631,2018-04-20,16,    1 280,2018-04-20 16
2632,2018-04-20,17,    1 280,2018-04-20 17
2633,2018-04-20,18,941.4,2018-04-20 18
2634,2018-04-20,19,981,2018-04-20 19
2635,2018-04-20,20,    1 279,2018-04-20 20
2636,2018-04-20,21,    1 280,2018-04-20 21
2637,2018-04-20,22,    1 280,2018-04-20 22
2638,2018-04-20,23,    1 280,2018-04-20 23
2639,2018-04-20,24,    1 279,2018-04-20 24
2640,2018-04-21,1,    1 280,2018-04-21 1
2641,2018-04-21,2,    1 280,2018-04-21 2
2642,2018-04-21,3,941.4,2018-04-21 3
2643,2018-04-21,4,928.9,2018-04-21 4
2644,2018-04-21,5,928.9,2018-04-21 5
2645,2018-04-21,6,900,2018-04-21 6
2646,2018-04-21,7,900,2018-04-21 7
2647,2018-04-21,8,    1 200,2018-04-21 8
2648,2018-04-21,9,    1 280,2018-04-21 9
2649,2018-04-21,10,    1 280,2018-04-21 10
2650,2018-04-21,11,    1 280,2018-04-21 11
2651,2018-04-21,12,    1 280,2018-04-21 12
2652,2018-04-21,13,    1 280,2018-04-21 13
2653,2018-04-21,14,    1 280,2018-04-21 14
2654,2018-04-21,15,    1 280,2018-04-21 15
2655,2018-04-21,16,    1 280,2018-04-21 16
2656,2018-04-21,17,    1 280,2018-04-21 17
2657,2018-04-21,18,993.6,2018-04-21 18
2658,2018-04-21,19,    1 100,2018-04-21 19
2659,2018-04-21,20,    1 280,2018-04-21 20
2660,2018-04-21,21,    1 280,2018-04-21 21
2661,2018-04-21,22,    1 280,2018-04-21 22
2662,2018-04-21,23,    1 280,2018-04-21 23
2663,2018-04-21,24,    1 280,2018-04-21 24
2664,2018-04-22,1,    1 280,2018-04-22 1
2665,2018-04-22,2,981,2018-04-22 2
2666,2018-04-22,3,956.5,2018-04-22 3
2667,2018-04-22,4,886,2018-04-22 4
2668,2018-04-22,5,860.2,2018-04-22 5
2669,2018-04-22,6,859.5,2018-04-22 6
2670,2018-04-22,7,860.2,2018-04-22 7
2671,2018-04-22,8,858.5,2018-04-22 8
2672,2018-04-22,9,858.5,2018-04-22 9
2673,2018-04-22,10,956.5,2018-04-22 10
2674,2018-04-22,11,    1 100,2018-04-22 11
2675,2018-04-22,12,956.5,2018-04-22 12
2676,2018-04-22,13,860.2,2018-04-22 13
2677,2018-04-22,14,900,2018-04-22 14
2678,2018-04-22,15,900,2018-04-22 15
2679,2018-04-22,16,950,2018-04-22 16
2680,2018-04-22,17,957.5,2018-04-22 17
2681,2018-04-22,18,    1 100,2018-04-22 18
2682,2018-04-22,19,    1 250,2018-04-22 19
2683,2018-04-22,20,    1 280,2018-04-22 20
2684,2018-04-22,21,    1 280,2018-04-22 21
2685,2018-04-22,22,    1 280,2018-04-22 22
2686,2018-04-22,23,    1 280,2018-04-22 23
2687,2018-04-22,24,    1 280,2018-04-22 24
2688,2018-04-23,1,956.5,2018-04-23 1
2689,2018-04-23,2,860,2018-04-23 2
2690,2018-04-23,3,858.9,2018-04-23 3
2691,2018-04-23,4,839.2,2018-04-23 4
2692,2018-04-23,5,839.2,2018-04-23 5
2693,2018-04-23,6,839.2,2018-04-23 6
2694,2018-04-23,7,886,2018-04-23 7
2695,2018-04-23,8,    1 100,2018-04-23 8
2696,2018-04-23,9,    1 280,2018-04-23 9
2697,2018-04-23,10,    1 280,2018-04-23 10
2698,2018-04-23,11,    1 280,2018-04-23 11
2699,2018-04-23,12,    1 279.6,2018-04-23 12
2700,2018-04-23,13,    1 278,2018-04-23 13
2701,2018-04-23,14,    1 280,2018-04-23 14
2702,2018-04-23,15,    1 280,2018-04-23 15
2703,2018-04-23,16,    1 280,2018-04-23 16
2704,2018-04-23,17,    1 280,2018-04-23 17
2705,2018-04-23,18,    1 000,2018-04-23 18
2706,2018-04-23,19,993.5,2018-04-23 19
2707,2018-04-23,20,    1 279,2018-04-23 20
2708,2018-04-23,21,    1 280,2018-04-23 21
2709,2018-04-23,22,    1 280,2018-04-23 22
2710,2018-04-23,23,    1 280,2018-04-23 23
2711,2018-04-23,24,    1 280,2018-04-23 24
2712,2018-04-24,1,    1 278,2018-04-24 1
2713,2018-04-24,2,993.5,2018-04-24 2
2714,2018-04-24,3,993.5,2018-04-24 3
2715,2018-04-24,4,993.5,2018-04-24 4
2716,2018-04-24,5,955.5,2018-04-24 5
2717,2018-04-24,6,993.5,2018-04-24 6
2718,2018-04-24,7,993.6,2018-04-24 7
2719,2018-04-24,8,    1 270,2018-04-24 8
2720,2018-04-24,9,    1 280,2018-04-24 9
2721,2018-04-24,10,    1 280,2018-04-24 10
2722,2018-04-24,11,    1 280,2018-04-24 11
2723,2018-04-24,12,    1 280,2018-04-24 12
2724,2018-04-24,13,    1 280,2018-04-24 13
2725,2018-04-24,14,    1 280,2018-04-24 14
2726,2018-04-24,15,    1 280,2018-04-24 15
2727,2018-04-24,16,    1 280,2018-04-24 16
2728,2018-04-24,17,    1 280,2018-04-24 17
2729,2018-04-24,18,    1 000,2018-04-24 18
2730,2018-04-24,19,    1 100,2018-04-24 19
2731,2018-04-24,20,    1 278,2018-04-24 20
2732,2018-04-24,21,    1 280,2018-04-24 21
2733,2018-04-24,22,    1 280,2018-04-24 22
2734,2018-04-24,23,    1 280,2018-04-24 23
2735,2018-04-24,24,    1 279,2018-04-24 24
2736,2018-04-25,1,    1 180,2018-04-25 1
2737,2018-04-25,2,    1 280,2018-04-25 2
2738,2018-04-25,3,    1 280,2018-04-25 3
2739,2018-04-25,4,    1 279,2018-04-25 4
2740,2018-04-25,5,    1 279,2018-04-25 5
2741,2018-04-25,6,    1 279,2018-04-25 6
2742,2018-04-25,7,839.2,2018-04-25 7
2743,2018-04-25,8,839.2,2018-04-25 8
2744,2018-04-25,9,850,2018-04-25 9
2745,2018-04-25,10,839.2,2018-04-25 10
2746,2018-04-25,11,894.6,2018-04-25 11
2747,2018-04-25,12,839.2,2018-04-25 12
2748,2018-04-25,13,847,2018-04-25 13
2749,2018-04-25,14,894.7,2018-04-25 14
2750,2018-04-25,15,928.9,2018-04-25 15
2751,2018-04-25,16,    1 050,2018-04-25 16
2752,2018-04-25,17,    1 275,2018-04-25 17
2753,2018-04-25,18,860.2,2018-04-25 18
2754,2018-04-25,19,894.6,2018-04-25 19
2755,2018-04-25,20,880,2018-04-25 20
2756,2018-04-25,21,928.9,2018-04-25 21
2757,2018-04-25,22,    1 180,2018-04-25 22
2758,2018-04-25,23,928.9,2018-04-25 23
2759,2018-04-25,24,839.2,2018-04-25 24
2760,2018-04-26,1,839.2,2018-04-26 1
2761,2018-04-26,2,839.2,2018-04-26 2
2762,2018-04-26,3,839.2,2018-04-26 3
2763,2018-04-26,4,839.2,2018-04-26 4
2764,2018-04-26,5,839.2,2018-04-26 5
2765,2018-04-26,6,839.2,2018-04-26 6
2766,2018-04-26,7,839.2,2018-04-26 7
2767,2018-04-26,8,851,2018-04-26 8
2768,2018-04-26,9,    1 280,2018-04-26 9
2769,2018-04-26,10,    1 280,2018-04-26 10
2770,2018-04-26,11,    1 280,2018-04-26 11
2771,2018-04-26,12,    1 280,2018-04-26 12
2772,2018-04-26,13,    1 280,2018-04-26 13
2773,2018-04-26,14,    1 280,2018-04-26 14
2774,2018-04-26,15,    1 280,2018-04-26 15
2775,2018-04-26,16,    1 280,2018-04-26 16
2776,2018-04-26,17,    1 280,2018-04-26 17
2777,2018-04-26,18,    1 280,2018-04-26 18
2778,2018-04-26,19,    1 280,2018-04-26 19
2779,2018-04-26,20,    1 280,2018-04-26 20
