Time,Day,SMP,Month,Year
36,8,1503.5,3,2021
37,8,1503.5,3,2021
38,8,1503.5,3,2021
39,8,1398.9,3,2021
40,8,1398.9,3,2021
41,8,1503.5,3,2021
42,8,1503.5,3,2021
43,8,1503.5,3,2021
44,8,1503.5,3,2021
45,8,1419.0,3,2021
46,8,1398.9,3,2021
47,8,1300.0,3,2021
48,8,1300.0,3,2021
1,9,1396.0,3,2021
2,9,1398.9,3,2021
3,9,1398.9,3,2021
4,9,1380.4,3,2021
5,9,1375.6,3,2021
6,9,1375.6,3,2021
7,9,1375.6,3,2021
8,9,1398.9,3,2021
9,9,1398.9,3,2021
10,9,1419.0,3,2021
11,9,1466.7,3,2021
12,9,1466.7,3,2021
13,9,1398.9,3,2021
14,9,1375.6,3,2021
15,9,1034.6,3,2021
16,9,961.0,3,2021
17,9,1006.6,3,2021
18,9,961.0,3,2021
19,9,904.0,3,2021
20,9,837.4,3,2021
21,9,719.0,3,2021
22,9,696.8,3,2021
23,9,696.8,3,2021
24,9,688.0,3,2021
25,9,688.0,3,2021
26,9,696.8,3,2021
27,9,837.4,3,2021
28,9,900.0,3,2021
29,9,904.0,3,2021
30,9,953.1,3,2021
31,9,1006.6,3,2021
32,9,1059.4,3,2021
33,9,1375.6,3,2021
34,9,1398.9,3,2021
35,9,1200.0,3,2021
36,9,1398.9,3,2021
37,9,1503.5,3,2021
38,9,1503.5,3,2021
39,9,1449.0,3,2021
40,9,1398.9,3,2021
41,9,1503.5,3,2021
42,9,1503.5,3,2021
43,9,1398.9,3,2021
44,9,1398.9,3,2021
45,9,1398.9,3,2021
46,9,1398.9,3,2021
47,9,1375.6,3,2021
48,9,1200.0,3,2021
1,10,1374.2,3,2021
2,10,1374.2,3,2021
3,10,1375.6,3,2021
4,10,1375.6,3,2021
5,10,1375.6,3,2021
6,10,1374.2,3,2021
7,10,1375.6,3,2021
8,10,1375.6,3,2021
9,10,1375.6,3,2021
10,10,1375.6,3,2021
11,10,1374.2,3,2021
12,10,1374.2,3,2021
13,10,1200.0,3,2021
14,10,1002.0,3,2021
15,10,961.0,3,2021
16,10,961.0,3,2021
17,10,961.0,3,2021
18,10,938.9,3,2021
19,10,850.0,3,2021
20,10,696.8,3,2021
21,10,686.9,3,2021
22,10,696.8,3,2021
23,10,696.8,3,2021
24,10,750.0,3,2021
25,10,725.0,3,2021
26,10,696.8,3,2021
27,10,719.0,3,2021
28,10,879.8,3,2021
29,10,879.9,3,2021
30,10,900.0,3,2021
31,10,938.9,3,2021
32,10,961.0,3,2021
33,10,1002.0,3,2021
34,10,1000.0,3,2021
35,10,961.0,3,2021
36,10,1200.0,3,2021
37,10,1398.9,3,2021
38,10,1503.5,3,2021
39,10,1380.4,3,2021
40,10,1012.0,3,2021
41,10,1419.0,3,2021
42,10,1500.0,3,2021
43,10,1398.9,3,2021
44,10,1398.9,3,2021
45,10,1380.4,3,2021
46,10,1104.9,3,2021
47,10,1148.0,3,2021
48,10,1034.5,3,2021
1,11,1006.7,3,2021
2,11,999.0,3,2021
3,11,1012.0,3,2021
4,11,1012.0,3,2021
5,11,1012.0,3,2021
6,11,1034.6,3,2021
7,11,1034.5,3,2021
8,11,1034.6,3,2021
9,11,1002.0,3,2021
10,11,1002.0,3,2021
11,11,1048.0,3,2021
12,11,1209.0,3,2021
13,11,1200.0,3,2021
14,11,1012.0,3,2021
15,11,1034.6,3,2021
16,11,1006.7,3,2021
17,11,953.1,3,2021
18,11,938.9,3,2021
19,11,899.0,3,2021
20,11,822.9,3,2021
21,11,688.0,3,2021
22,11,650.0,3,2021
23,11,688.0,3,2021
24,11,696.8,3,2021
25,11,696.8,3,2021
26,11,696.8,3,2021
27,11,800.0,3,2021
28,11,879.8,3,2021
29,11,879.8,3,2021
30,11,884.0,3,2021
31,11,938.9,3,2021
32,11,953.1,3,2021
33,11,905.0,3,2021
34,11,961.0,3,2021
35,11,990.1,3,2021
36,11,1150.0,3,2021
37,11,1400.0,3,2021
38,11,1503.5,3,2021
39,11,1200.0,3,2021
40,11,961.0,3,2021
41,11,1200.0,3,2021
42,11,1398.9,3,2021
43,11,1340.0,3,2021
44,11,1200.0,3,2021
45,11,1200.0,3,2021
46,11,1200.0,3,2021
47,11,1143.0,3,2021
48,11,1045.0,3,2021
1,12,1050.0,3,2021
2,12,1340.0,3,2021
3,12,1375.6,3,2021
4,12,1374.2,3,2021
5,12,1374.2,3,2021
6,12,1374.2,3,2021
7,12,1374.2,3,2021
8,12,1374.2,3,2021
9,12,1340.0,3,2021
10,12,1200.0,3,2021
11,12,1050.0,3,2021
12,12,1034.5,3,2021
13,12,1048.0,3,2021
14,12,1012.0,3,2021
15,12,1000.0,3,2021
16,12,961.0,3,2021
17,12,953.1,3,2021
18,12,938.9,3,2021
19,12,719.0,3,2021
20,12,1.0,3,2021
21,12,1.0,3,2021
22,12,1.0,3,2021
23,12,1.0,3,2021
24,12,333.3,3,2021
25,12,696.8,3,2021
26,12,696.8,3,2021
27,12,696.8,3,2021
28,12,719.0,3,2021
29,12,830.0,3,2021
30,12,900.0,3,2021
31,12,938.9,3,2021
32,12,953.1,3,2021
33,12,961.0,3,2021
34,12,1034.6,3,2021
35,12,961.0,3,2021
36,12,1000.0,3,2021
37,12,1300.0,3,2021
38,12,1200.0,3,2021
39,12,1200.0,3,2021
40,12,961.0,3,2021
41,12,1012.0,3,2021
42,12,1200.0,3,2021
43,12,1398.9,3,2021
44,12,1503.5,3,2021
45,12,1503.5,3,2021
46,12,1398.9,3,2021
47,12,1377.0,3,2021
48,12,1375.6,3,2021
1,13,1375.6,3,2021
2,13,1374.2,3,2021
3,13,1375.0,3,2021
4,13,1375.6,3,2021
5,13,1374.2,3,2021
6,13,1374.2,3,2021
7,13,1374.2,3,2021
8,13,1374.2,3,2021
9,13,1374.2,3,2021
10,13,1374.2,3,2021
11,13,1374.2,3,2021
12,13,1374.2,3,2021
13,13,1374.2,3,2021
14,13,1200.0,3,2021
15,13,998.0,3,2021
16,13,938.9,3,2021
17,13,938.9,3,2021
18,13,884.0,3,2021
19,13,696.8,3,2021
20,13,688.0,3,2021
21,13,688.0,3,2021
22,13,688.0,3,2021
23,13,1.0,3,2021
24,13,688.0,3,2021
25,13,696.8,3,2021
26,13,696.8,3,2021
27,13,800.0,3,2021
28,13,900.0,3,2021
29,13,906.0,3,2021
30,13,953.1,3,2021
31,13,961.0,3,2021
32,13,1034.5,3,2021
33,13,1150.0,3,2021
34,13,1374.2,3,2021
35,13,1006.7,3,2021
36,13,1100.0,3,2021
37,13,1398.9,3,2021
38,13,1374.2,3,2021
39,13,1006.6,3,2021
40,13,961.0,3,2021
41,13,1375.0,3,2021
42,13,1429.3,3,2021
43,13,1400.0,3,2021
44,13,1429.3,3,2021
45,13,1503.5,3,2021
46,13,1377.0,3,2021
47,13,1375.6,3,2021
48,13,1374.2,3,2021
1,14,1374.2,3,2021
2,14,1374.2,3,2021
3,14,1374.2,3,2021
4,14,1374.2,3,2021
5,14,1350.0,3,2021
6,14,1350.0,3,2021
7,14,1350.0,3,2021
8,14,1350.0,3,2021
9,14,1374.2,3,2021
10,14,1374.2,3,2021
11,14,1350.0,3,2021
12,14,1045.0,3,2021
13,14,1034.5,3,2021
14,14,1006.7,3,2021
15,14,938.9,3,2021
16,14,918.0,3,2021
17,14,879.9,3,2021
18,14,772.7,3,2021
19,14,696.8,3,2021
20,14,696.8,3,2021
21,14,696.8,3,2021
22,14,725.0,3,2021
23,14,696.8,3,2021
24,14,688.0,3,2021
25,14,1.0,3,2021
26,14,1.0,3,2021
27,14,1.0,3,2021
28,14,1.0,3,2021
29,14,1.0,3,2021
30,14,688.0,3,2021
31,14,696.8,3,2021
32,14,772.7,3,2021
33,14,859.0,3,2021
34,14,919.0,3,2021
35,14,1050.0,3,2021
36,14,1380.0,3,2021
37,14,1429.3,3,2021
38,14,1503.5,3,2021
39,14,1419.0,3,2021
40,14,1398.9,3,2021
41,14,1390.0,3,2021
42,14,1398.9,3,2021
43,14,1200.0,3,2021
44,14,1200.0,3,2021
45,14,1200.0,3,2021
46,14,1040.0,3,2021
47,14,1012.0,3,2021
48,14,961.0,3,2021
1,15,1034.5,3,2021
2,15,961.0,3,2021
3,15,938.9,3,2021
4,15,922.3,3,2021
5,15,905.0,3,2021
6,15,922.3,3,2021
7,15,922.4,3,2021
8,15,905.0,3,2021
9,15,938.9,3,2021
10,15,961.0,3,2021
11,15,1006.6,3,2021
12,15,1104.9,3,2021
13,15,1104.9,3,2021
14,15,1059.3,3,2021
15,15,1059.4,3,2021
16,15,1104.9,3,2021
17,15,1149.0,3,2021
18,15,961.0,3,2021
19,15,879.8,3,2021
20,15,696.8,3,2021
21,15,333.3,3,2021
22,15,1.0,3,2021
23,15,1.0,3,2021
24,15,1.0,3,2021
25,15,1.0,3,2021
26,15,1.0,3,2021
27,15,772.7,3,2021
28,15,900.0,3,2021
29,15,938.9,3,2021
30,15,961.0,3,2021
31,15,1069.7,3,2021
32,15,1104.9,3,2021
33,15,1104.9,3,2021
34,15,1300.0,3,2021
35,15,1104.9,3,2021
36,15,1104.9,3,2021
37,15,1407.3,3,2021
38,15,1422.6,3,2021
39,15,1200.0,3,2021
40,15,1200.0,3,2021
41,15,1422.7,3,2021
42,15,1503.3,3,2021
43,15,1436.1,3,2021
44,15,1422.7,3,2021
45,15,1422.6,3,2021
46,15,1407.3,3,2021
47,15,1200.0,3,2021
48,15,1006.7,3,2021
1,16,1006.6,3,2021
2,16,904.0,3,2021
3,16,890.9,3,2021
4,16,800.0,3,2021
5,16,879.8,3,2021
6,16,900.0,3,2021
7,16,900.0,3,2021
8,16,900.0,3,2021
9,16,900.0,3,2021
10,16,904.0,3,2021
11,16,961.0,3,2021
12,16,1040.8,3,2021
13,16,1100.0,3,2021
14,16,999.0,3,2021
15,16,961.0,3,2021
16,16,961.0,3,2021
17,16,1059.4,3,2021
18,16,990.1,3,2021
19,16,938.9,3,2021
20,16,879.9,3,2021
21,16,879.8,3,2021
22,16,810.0,3,2021
23,16,696.8,3,2021
24,16,696.8,3,2021
25,16,696.8,3,2021
26,16,719.0,3,2021
27,16,905.0,3,2021
28,16,938.9,3,2021
29,16,961.0,3,2021
30,16,1000.0,3,2021
31,16,1104.9,3,2021
32,16,1407.3,3,2021
33,16,1407.3,3,2021
34,16,1503.3,3,2021
35,16,1450.0,3,2021
36,16,1503.5,3,2021
37,16,1503.5,3,2021
38,16,1450.0,3,2021
39,16,1422.6,3,2021
40,16,1422.6,3,2021
41,16,1503.5,3,2021
42,16,1503.5,3,2021
43,16,1503.5,3,2021
44,16,1503.5,3,2021
45,16,1436.1,3,2021
46,16,1422.7,3,2021
47,16,1372.6,3,2021
48,16,1250.0,3,2021
1,17,1104.9,3,2021
2,17,1000.0,3,2021
3,17,1000.0,3,2021
4,17,1006.7,3,2021
5,17,1034.6,3,2021
6,17,1065.0,3,2021
7,17,1006.6,3,2021
8,17,1034.6,3,2021
9,17,1104.9,3,2021
10,17,1104.9,3,2021
11,17,1250.0,3,2021
12,17,1250.0,3,2021
13,17,1250.0,3,2021
14,17,1200.0,3,2021
15,17,1050.0,3,2021
16,17,1034.6,3,2021
17,17,1069.7,3,2021
18,17,999.0,3,2021
19,17,938.9,3,2021
20,17,879.8,3,2021
21,17,837.4,3,2021
22,17,696.8,3,2021
23,17,696.8,3,2021
24,17,696.8,3,2021
25,17,696.8,3,2021
26,17,696.8,3,2021
27,17,879.8,3,2021
28,17,905.0,3,2021
29,17,904.0,3,2021
30,17,953.1,3,2021
31,17,953.1,3,2021
32,17,990.1,3,2021
33,17,1100.0,3,2021
34,17,1270.0,3,2021
35,17,1422.6,3,2021
36,17,1503.5,3,2021
37,17,1503.5,3,2021
38,17,1503.5,3,2021
39,17,1422.6,3,2021
40,17,1350.0,3,2021
41,17,1503.5,3,2021
42,17,1503.5,3,2021
43,17,1503.5,3,2021
44,17,1503.5,3,2021
45,17,1436.1,3,2021
46,17,1377.0,3,2021
47,17,1104.9,3,2021
48,17,1104.9,3,2021
1,18,1000.0,3,2021
2,18,999.0,3,2021
3,18,1000.0,3,2021
4,18,1006.7,3,2021
5,18,1006.7,3,2021
6,18,1006.7,3,2021
7,18,1006.7,3,2021
8,18,1006.6,3,2021
9,18,1000.0,3,2021
10,18,1034.5,3,2021
11,18,1250.0,3,2021
12,18,1407.3,3,2021
13,18,1059.3,3,2021
14,18,911.0,3,2021
15,18,938.9,3,2021
16,18,953.1,3,2021
17,18,961.0,3,2021
18,18,905.0,3,2021
19,18,879.8,3,2021
20,18,837.4,3,2021
21,18,820.0,3,2021
22,18,799.0,3,2021
23,18,789.0,3,2021
24,18,799.0,3,2021
25,18,787.2,3,2021
26,18,787.2,3,2021
27,18,879.8,3,2021
28,18,905.0,3,2021
29,18,938.9,3,2021
30,18,990.1,3,2021
31,18,990.1,3,2021
32,18,1001.0,3,2021
33,18,1006.7,3,2021
34,18,1300.0,3,2021
35,18,1422.6,3,2021
36,18,1450.0,3,2021
37,18,1450.0,3,2021
38,18,1450.0,3,2021
39,18,1300.0,3,2021
40,18,1087.3,3,2021
41,18,1422.6,3,2021
42,18,1422.6,3,2021
43,18,1422.6,3,2021
44,18,1100.0,3,2021
45,18,1059.4,3,2021
46,18,1059.3,3,2021
47,18,1250.0,3,2021
48,18,1104.9,3,2021
1,19,1100.0,3,2021
2,19,1200.0,3,2021
3,19,1200.0,3,2021
4,19,1087.3,3,2021
5,19,1049.0,3,2021
6,19,1034.6,3,2021
7,19,1049.0,3,2021
8,19,1050.0,3,2021
9,19,1049.0,3,2021
10,19,1059.3,3,2021
11,19,1200.0,3,2021
12,19,1407.3,3,2021
13,19,1400.0,3,2021
14,19,1049.0,3,2021
15,19,1000.0,3,2021
16,19,1006.7,3,2021
17,19,1000.0,3,2021
18,19,953.1,3,2021
19,19,879.9,3,2021
20,19,810.0,3,2021
21,19,800.0,3,2021
22,19,696.8,3,2021
23,19,696.8,3,2021
24,19,696.8,3,2021
25,19,696.8,3,2021
26,19,837.4,3,2021
27,19,900.0,3,2021
28,19,938.9,3,2021
29,19,953.1,3,2021
30,19,990.1,3,2021
31,19,1050.0,3,2021
32,19,1100.0,3,2021
33,19,1422.6,3,2021
34,19,1450.0,3,2021
35,19,1422.6,3,2021
36,19,1422.6,3,2021
37,19,1436.1,3,2021
38,19,1503.3,3,2021
39,19,1422.6,3,2021
40,19,1407.3,3,2021
41,19,1503.5,3,2021
42,19,1503.5,3,2021
43,19,1503.5,3,2021
44,19,1503.5,3,2021
45,19,1503.5,3,2021
46,19,1503.5,3,2021
47,19,1422.7,3,2021
48,19,1422.6,3,2021
1,20,1422.6,3,2021
2,20,1446.1,3,2021
3,20,1436.1,3,2021
4,20,1422.7,3,2021
5,20,1422.7,3,2021
6,20,1436.1,3,2021
7,20,1436.1,3,2021
8,20,1436.1,3,2021
9,20,1436.1,3,2021
10,20,1446.1,3,2021
11,20,1422.6,3,2021
12,20,1422.6,3,2021
13,20,1407.3,3,2021
14,20,1407.3,3,2021
15,20,1407.3,3,2021
16,20,1407.3,3,2021
17,20,1407.3,3,2021
18,20,1407.3,3,2021
19,20,1006.6,3,2021
20,20,938.9,3,2021
21,20,938.9,3,2021
22,20,938.9,3,2021
23,20,837.4,3,2021
24,20,696.8,3,2021
25,20,696.8,3,2021
26,20,837.4,3,2021
27,20,938.6,3,2021
28,20,953.1,3,2021
29,20,953.1,3,2021
30,20,1034.6,3,2021
31,20,1150.0,3,2021
32,20,1422.6,3,2021
33,20,1503.5,3,2021
34,20,1503.5,3,2021
35,20,1503.5,3,2021
36,20,1450.0,3,2021
37,20,1480.0,3,2021
38,20,1503.5,3,2021
39,20,1422.6,3,2021
40,20,1400.0,3,2021
41,20,1503.5,3,2021
42,20,1503.5,3,2021
43,20,1503.5,3,2021
44,20,1503.5,3,2021
45,20,1503.5,3,2021
46,20,1503.5,3,2021
47,20,1503.5,3,2021
48,20,1503.5,3,2021
1,21,1503.5,3,2021
2,21,1503.5,3,2021
3,21,1503.5,3,2021
4,21,1436.1,3,2021
5,21,1422.6,3,2021
6,21,1422.6,3,2021
7,21,1422.6,3,2021
8,21,1422.6,3,2021
9,21,1422.6,3,2021
10,21,1422.6,3,2021
11,21,1422.6,3,2021
12,21,1408.8,3,2021
13,21,1422.6,3,2021
14,21,1407.3,3,2021
15,21,1050.0,3,2021
16,21,1000.0,3,2021
17,21,938.9,3,2021
18,21,890.9,3,2021
19,21,830.0,3,2021
20,21,696.8,3,2021
21,21,725.0,3,2021
22,21,696.8,3,2021
23,21,696.8,3,2021
24,21,725.0,3,2021
25,21,696.8,3,2021
26,21,350.0,3,2021
27,21,333.3,3,2021
28,21,333.3,3,2021
29,21,696.8,3,2021
30,21,850.0,3,2021
31,21,879.8,3,2021
32,21,953.1,3,2021
33,21,1050.0,3,2021
34,21,1422.6,3,2021
35,21,1422.7,3,2021
36,21,1450.0,3,2021
37,21,1499.0,3,2021
38,21,1436.1,3,2021
39,21,1408.8,3,2021
40,21,1407.3,3,2021
41,21,1422.6,3,2021
42,21,1422.7,3,2021
43,21,1422.6,3,2021
44,21,1408.8,3,2021
45,21,1422.6,3,2021
46,21,1422.6,3,2021
47,21,1408.8,3,2021
48,21,1059.3,3,2021
1,22,961.0,3,2021
2,22,938.9,3,2021
3,22,999.0,3,2021
4,22,999.0,3,2021
5,22,961.0,3,2021
6,22,960.0,3,2021
7,22,960.0,3,2021
8,22,938.9,3,2021
9,22,960.0,3,2021
10,22,961.0,3,2021
11,22,1006.6,3,2021
12,22,1325.0,3,2021
13,22,1270.0,3,2021
14,22,1059.3,3,2021
15,22,1104.9,3,2021
16,22,1104.9,3,2021
17,22,1104.9,3,2021
18,22,1034.6,3,2021
19,22,961.0,3,2021
20,22,850.0,3,2021
21,22,696.8,3,2021
22,22,696.8,3,2021
23,22,696.8,3,2021
24,22,688.0,3,2021
25,22,696.8,3,2021
26,22,860.0,3,2021
27,22,953.1,3,2021
28,22,1000.0,3,2021
29,22,1104.9,3,2021
30,22,1104.9,3,2021
31,22,1104.9,3,2021
32,22,1200.0,3,2021
33,22,1377.7,3,2021
34,22,1377.7,3,2021
35,22,1270.0,3,2021
36,22,1377.7,3,2021
37,22,1428.3,3,2021
38,22,1450.0,3,2021
39,22,1428.3,3,2021
40,22,1428.3,3,2021
41,22,1503.5,3,2021
42,22,1503.5,3,2021
43,22,1503.5,3,2021
44,22,1503.5,3,2021
45,22,1503.5,3,2021
46,22,1503.5,3,2021
47,22,1503.5,3,2021
48,22,1503.5,3,2021
1,23,1503.5,3,2021
2,23,1503.5,3,2021
3,23,1503.5,3,2021
4,23,1503.5,3,2021
5,23,1428.3,3,2021
6,23,1359.0,3,2021
7,23,1359.0,3,2021
8,23,1338.3,3,2021
9,23,1338.3,3,2021
10,23,1482.8,3,2021
11,23,1503.5,3,2021
12,23,1503.5,3,2021
13,23,1503.5,3,2021
14,23,1428.3,3,2021
15,23,1338.3,3,2021
16,23,1104.9,3,2021
17,23,1059.4,3,2021
18,23,1006.6,3,2021
19,23,990.1,3,2021
20,23,938.9,3,2021
21,23,900.0,3,2021
22,23,850.0,3,2021
23,23,760.3,3,2021
24,23,696.8,3,2021
25,23,760.3,3,2021
26,23,850.0,3,2021
27,23,904.0,3,2021
28,23,953.1,3,2021
29,23,961.0,3,2021
30,23,1104.9,3,2021
31,23,1338.3,3,2021
32,23,1359.0,3,2021
33,23,1104.9,3,2021
34,23,1104.9,3,2021
35,23,1034.5,3,2021
36,23,1200.0,3,2021
37,23,1503.5,3,2021
38,23,1503.5,3,2021
39,23,1400.0,3,2021
40,23,1428.3,3,2021
41,23,1503.5,3,2021
42,23,1503.5,3,2021
43,23,1503.5,3,2021
44,23,1503.5,3,2021
45,23,1503.5,3,2021
46,23,1503.5,3,2021
47,23,1503.5,3,2021
48,23,1503.5,3,2021
1,24,1503.5,3,2021
2,24,1503.5,3,2021
3,24,1503.5,3,2021
4,24,1503.5,3,2021
5,24,1503.5,3,2021
6,24,1503.5,3,2021
7,24,1503.5,3,2021
8,24,1503.5,3,2021
9,24,1503.5,3,2021
10,24,1503.5,3,2021
11,24,1503.5,3,2021
12,24,1503.5,3,2021
13,24,1503.5,3,2021
14,24,1503.5,3,2021
15,24,1503.5,3,2021
16,24,1503.5,3,2021
17,24,1503.5,3,2021
18,24,1422.7,3,2021
19,24,1104.9,3,2021
20,24,938.9,3,2021
21,24,938.9,3,2021
22,24,900.0,3,2021
23,24,820.0,3,2021
24,24,719.0,3,2021
25,24,750.0,3,2021
26,24,904.0,3,2021
27,24,1006.7,3,2021
28,24,1104.9,3,2021
29,24,1104.9,3,2021
30,24,1400.0,3,2021
31,24,1422.7,3,2021
32,24,1428.3,3,2021
33,24,1503.5,3,2021
34,24,1503.5,3,2021
35,24,1359.0,3,2021
36,24,1359.0,3,2021
37,24,1503.5,3,2021
38,24,1503.5,3,2021
39,24,1503.5,3,2021
40,24,1428.3,3,2021
41,24,1503.5,3,2021
42,24,1503.5,3,2021
43,24,1503.5,3,2021
44,24,1503.5,3,2021
45,24,1503.5,3,2021
46,24,1503.5,3,2021
47,24,1503.5,3,2021
48,24,1503.5,3,2021
1,25,1503.5,3,2021
2,25,1503.5,3,2021
3,25,1503.5,3,2021
4,25,1503.5,3,2021
5,25,1503.5,3,2021
6,25,1503.5,3,2021
7,25,1503.5,3,2021
8,25,1503.5,3,2021
9,25,1503.5,3,2021
10,25,1503.5,3,2021
11,25,1503.5,3,2021
12,25,1503.5,3,2021
13,25,1503.5,3,2021
14,25,1503.5,3,2021
15,25,1503.5,3,2021
16,25,1503.5,3,2021
17,25,1503.5,3,2021
18,25,1503.5,3,2021
19,25,1104.9,3,2021
20,25,953.1,3,2021
21,25,953.1,3,2021
22,25,953.1,3,2021
23,25,938.9,3,2021
24,25,800.0,3,2021
25,25,719.0,3,2021
26,25,850.5,3,2021
27,25,953.1,3,2021
28,25,953.1,3,2021
29,25,1034.5,3,2021
30,25,1069.7,3,2021
31,25,1059.4,3,2021
32,25,1104.9,3,2021
33,25,1400.0,3,2021
34,25,1503.5,3,2021
35,25,1503.5,3,2021
36,25,1503.5,3,2021
37,25,1503.5,3,2021
38,25,1503.5,3,2021
39,25,1503.5,3,2021
40,25,1503.5,3,2021
41,25,1503.5,3,2021
42,25,1503.5,3,2021
43,25,1503.5,3,2021
44,25,1503.5,3,2021
45,25,1503.5,3,2021
46,25,1503.5,3,2021
47,25,1503.5,3,2021
48,25,1503.5,3,2021
1,26,1503.5,3,2021
2,26,1503.5,3,2021
3,26,1431.6,3,2021
4,26,1428.3,3,2021
5,26,1428.3,3,2021
6,26,1431.6,3,2021
7,26,1431.6,3,2021
8,26,1466.1,3,2021
9,26,1466.1,3,2021
10,26,1482.8,3,2021
11,26,1503.5,3,2021
12,26,1503.5,3,2021
13,26,1428.3,3,2021
14,26,1338.3,3,2021
15,26,1104.9,3,2021
16,26,1338.3,3,2021
17,26,1428.3,3,2021
18,26,1104.9,3,2021
19,26,953.1,3,2021
20,26,938.9,3,2021
21,26,900.0,3,2021
22,26,750.0,3,2021
23,26,696.8,3,2021
24,26,696.8,3,2021
25,26,696.8,3,2021
26,26,696.8,3,2021
27,26,938.9,3,2021
28,26,953.1,3,2021
29,26,1000.0,3,2021
30,26,1000.0,3,2021
31,26,1006.7,3,2021
32,26,1069.7,3,2021
33,26,1400.0,3,2021
34,26,1503.5,3,2021
35,26,1503.5,3,2021
36,26,1503.5,3,2021
37,26,1503.5,3,2021
38,26,1503.5,3,2021
39,26,1503.5,3,2021
40,26,1503.5,3,2021
41,26,1503.5,3,2021
42,26,1503.5,3,2021
43,26,1503.5,3,2021
44,26,1503.5,3,2021
45,26,1503.5,3,2021
46,26,1503.5,3,2021
47,26,1503.5,3,2021
48,26,1503.5,3,2021
1,27,1503.5,3,2021
2,27,1503.5,3,2021
3,27,1503.5,3,2021
4,27,1503.5,3,2021
5,27,1466.1,3,2021
6,27,1482.8,3,2021
7,27,1503.5,3,2021
8,27,1503.0,3,2021
9,27,1482.0,3,2021
10,27,1503.0,3,2021
11,27,1503.5,3,2021
12,27,1503.5,3,2021
13,27,1350.0,3,2021
14,27,1104.9,3,2021
15,27,1048.0,3,2021
16,27,1100.0,3,2021
17,27,1104.9,3,2021
18,27,1048.0,3,2021
19,27,1002.1,3,2021
20,27,810.0,3,2021
21,27,696.8,3,2021
22,27,696.8,3,2021
23,27,688.0,3,2021
24,27,333.3,3,2021
25,27,1.0,3,2021
26,27,333.3,3,2021
27,27,810.0,3,2021
28,27,938.6,3,2021
29,27,953.1,3,2021
30,27,1069.7,3,2021
31,27,1170.0,3,2021
32,27,1338.3,3,2021
33,27,1503.5,3,2021
34,27,1503.5,3,2021
35,27,1104.9,3,2021
36,27,1100.0,3,2021
37,27,1350.0,3,2021
38,27,1503.5,3,2021
39,27,1503.5,3,2021
40,27,1350.0,3,2021
41,27,1503.5,3,2021
42,27,1503.5,3,2021
43,27,1503.5,3,2021
44,27,1503.5,3,2021
45,27,1503.5,3,2021
46,27,1503.5,3,2021
47,27,1503.5,3,2021
48,27,1503.5,3,2021
1,28,1503.5,3,2021
2,28,1503.5,3,2021
3,28,1503.5,3,2021
4,28,1503.5,3,2021
5,28,1503.5,3,2021
6,28,1503.5,3,2021
7,28,1503.5,3,2021
8,28,1503.5,3,2021
9,28,1503.5,3,2021
10,28,1503.5,3,2021
11,28,1503.5,3,2021
12,28,1503.5,3,2021
13,28,1503.5,3,2021
14,28,1466.1,3,2021
15,28,1104.9,3,2021
16,28,1000.0,3,2021
17,28,900.0,3,2021
18,28,696.8,3,2021
19,28,696.8,3,2021
20,28,688.0,3,2021
21,28,696.8,3,2021
22,28,696.8,3,2021
23,28,688.0,3,2021
24,28,625.0,3,2021
25,28,1.0,3,2021
26,28,1.0,3,2021
27,28,1.0,3,2021
28,28,1.0,3,2021
29,28,696.8,3,2021
30,28,860.0,3,2021
31,28,938.9,3,2021
32,28,1050.0,3,2021
33,28,1350.0,3,2021
34,28,1503.5,3,2021
35,28,1503.5,3,2021
36,28,1503.5,3,2021
37,28,1503.5,3,2021
38,28,1503.5,3,2021
39,28,1503.5,3,2021
40,28,1500.0,3,2021
41,28,1503.0,3,2021
42,28,1503.5,3,2021
43,28,1503.5,3,2021
44,28,1503.5,3,2021
45,28,1503.5,3,2021
46,28,1503.5,3,2021
47,28,1503.5,3,2021
48,28,1503.5,3,2021
1,29,1503.5,3,2021
2,29,1503.5,3,2021
3,29,1503.5,3,2021
4,29,1503.5,3,2021
5,29,1458.8,3,2021
6,29,1400.0,3,2021
7,29,1400.0,3,2021
8,29,1411.0,3,2021
9,29,1458.8,3,2021
10,29,1458.8,3,2021
11,29,1503.5,3,2021
12,29,1503.5,3,2021
13,29,1503.5,3,2021
14,29,1503.5,3,2021
15,29,1503.5,3,2021
16,29,1503.5,3,2021
17,29,1503.5,3,2021
18,29,1411.0,3,2021
19,29,961.0,3,2021
20,29,810.0,3,2021
21,29,688.0,3,2021
22,29,696.8,3,2021
23,29,1.0,3,2021
24,29,1.0,3,2021
25,29,1.0,3,2021
26,29,696.8,3,2021
27,29,890.9,3,2021
28,29,938.7,3,2021
29,29,1006.7,3,2021
30,29,1350.0,3,2021
31,29,1411.0,3,2021
32,29,1503.5,3,2021
33,29,1503.5,3,2021
34,29,1503.5,3,2021
35,29,1411.0,3,2021
36,29,1503.5,3,2021
37,29,1503.5,3,2021
38,29,1503.5,3,2021
39,29,1400.0,3,2021
40,29,1411.0,3,2021
41,29,1503.5,3,2021
42,29,1503.5,3,2021
43,29,1503.5,3,2021
44,29,1503.5,3,2021
45,29,1503.5,3,2021
46,29,1503.5,3,2021
47,29,1503.5,3,2021
48,29,1503.5,3,2021
1,30,1503.5,3,2021
